Precio (€),Marca,Modelo,Motor,Potencia (cv),Km,Ciudad,Año,Image
18.290,Ssangyong,G15 Line 4x2 L.P.,Gasolina,149,15,Burgos,2022,https://imgs.coches.com/coches/fotos/usados/2021/12/21/0/medium/030632694529a1eefe5c3aa15eea3a8f80fea58d97_original.jpg
18.290,Ssangyong,G15 Line 4x2 L.P.,Gasolina,149,15,Burgos,2022,https://imgs.coches.com/coches/fotos/usados/2021/10/15/1/medium/029615259776edb853-251c-4da1-9ed4-348e7691573c_original.jpg
18.400,Ssangyong,G15 Line 4x2 L.P.,Gasolina,149,15,Burgos,2022,https://imgs.coches.com/coches/fotos/usados/2021/10/14/3/medium/0295896373f94ad748-3293-4f59-90b1-fc352c0d9426_original.jpg
18.400,Ssangyong,G15 Line 4x2 L.P.,Gasolina,149,15,Burgos,2022,https://imgs.coches.com/coches/fotos/usados/2021/12/29/b/medium/0307661931992615fdcbc97b5b24a1713df492500d_original.jpg
13.900,Ssangyong,Tivoli G12 Line 4x2,Gasolina,128,8,Burgos,2022,https://imgs.coches.com/coches/fotos/usados/2021/12/21/f/medium/0306329919e1319e4fd7fe655196403df27c120adb_original.jpg
13.900,Ssangyong,Tivoli G12 Line 4x2,Gasolina,128,8,Burgos,2022,https://imgs.coches.com/coches/fotos/usados/2021/10/09/7/medium/029511517155bc4a0f-2319-4019-ab60-450569f4ab8f_original.jpg
21.700,Ssangyong,G15 GLP Urban 4x2,Gasolina,163,1,Alava,2021,https://imgs.coches.com/coches/fotos/usados/2021/12/15/3/medium/6d890f3f5daf08a4b1a21166d8bacad0.jpeg
18.500,Ssangyong,G15 Line 4x2 L.P.,Gasolina,149,8,Burgos,2022,https://imgs.coches.com/coches/fotos/usados/2021/10/12/2/medium/02956631234565765f-b094-4650-ab4a-2102666201fa_original.jpg
18.499,Ssangyong,G15 Line 4x2 L.P.,Gasolina,149,7,Burgos,2022,https://imgs.coches.com/coches/fotos/usados/2021/10/10/7/medium/0295270331a1e9d498-3233-405a-a1d6-6d1b3647333f_original.jpg
21.900,Ssangyong,G15 Urban 4x2 L.P.,Gasolina,149,8,Granada,2022,https://imgs.coches.com/coches/fotos/usados/2022/01/19/7/medium/d51612cd9990c5a4ce111ef425572092.jpg
21.600,Ssangyong,G15 Urban 4x2 L.P.,Gasolina,149,10,Granada,2022,https://imgs.coches.com/coches/fotos/usados/2022/01/19/f/medium/e323574e7b8c676995c9d02ae34dd006.jpeg
19.490,Ssangyong,G15 Urban 4x2 L.P.,Gasolina,149,15,Burgos,2022,https://imgs.coches.com/coches/fotos/usados/2022/01/03/2/medium/03085164073e053e9a2c9c8dbae88cf2791e3f5e01_original.jpg
19.490,Ssangyong,G15 Urban 4x2 L.P.,Gasolina,149,15,Burgos,2022,https://imgs.coches.com/coches/fotos/usados/2021/10/15/8/medium/02961525850049e7d1-9725-46dd-9111-e9205e66646c_original.jpg
15.990,Ssangyong,Tivoli G12 Urban Plus 4x2,Gasolina,128,15,Burgos,2022,https://imgs.coches.com/coches/fotos/usados/2021/10/16/4/medium/02962221654b7c1d30-2ce6-4bc5-a4f7-ae9fe086d7f3_original.jpg
20.850,Ssangyong,G15 Urban 4x2,Gasolina,163,5,Burgos,2022,https://imgs.coches.com/coches/fotos/usados/2021/12/21/2/medium/0306334401a188b912ab47dc4c0e581de98c830ccf_original.jpg
20.850,Ssangyong,G15 Urban 4x2,Gasolina,163,5,Burgos,2022,https://imgs.coches.com/coches/fotos/usados/2021/10/09/6/medium/0295117813bf697b8c-6021-4b44-ac5d-eeb821a15160_original.jpg
15.900,Ssangyong,Tivoli G12 Urban 4x2,Gasolina,128,5,Burgos,2022,https://imgs.coches.com/coches/fotos/usados/2021/10/14/6/medium/0295896361a7b1cd13-209f-414c-a47c-95b87bded20f_original.jpg
18.450,Ssangyong,G15 Line 4x2,Gasolina,163,5,Burgos,2022,https://imgs.coches.com/coches/fotos/usados/2021/12/27/3/medium/03073868439fe9a23f6c728a0abf7e5d06cf68b0f6_original.jpg
18.450,Ssangyong,G15 Line 4x2,Gasolina,163,5,Burgos,2022,https://imgs.coches.com/coches/fotos/usados/2021/10/09/1/medium/02951179151da136ab-4584-4e26-9328-3a1af06b91d9_original.jpg
26.800,Ssangyong,G15T Limited 4x2 L.P.,Gasolina,149,10,Granada,2022,https://imgs.coches.com/coches/fotos/usados/2022/01/19/8/medium/c4dde8a7d6c8809ee810ed25efdcc1c8.jpeg
30.500,Subaru,XV 2.0i Hybrid Sport Plus,Híbrido,150,5.400,Valencia,2021,https://imgs.coches.com/coches/fotos/usados/2021/11/17/2/medium/5c3cb15b264603d44ccbacac47688537.JPG
26.500,Subaru,XV 2.0i Hybrid Sport Plus,Híbrido,150,6.813,Barcelona,2020,https://imgs.coches.com/coches/fotos/usados/2021/10/02/3/medium/0293921193autobages-2-0i-hybrid-cvt-sport-plus-17414909.jpg
35.500,Subaru,Forester 2.0i Hybrid Sport Plus,Híbrido,150,10,Granada,2022,https://imgs.coches.com/coches/fotos/usados/2022/01/24/5/medium/b92b9af05ace19a3213f2a31719b3a5d.jpeg
34.500,Subaru,XV 2.0i Hybrid Executive,Híbrido,150,15,Granada,2022,https://imgs.coches.com/coches/fotos/usados/2022/01/19/3/medium/17429416cab3e3bdf96f8c77fd3401bc.jpeg
24.990,Subaru,XV 1.6i Sport Plus CVT,Gasolina,114,15,Granada,2022,https://imgs.coches.com/coches/fotos/usados/2022/01/19/3/medium/e1eb314b46b5a8e2eb95f2006988a6d3.jpeg
27.000,Subaru,Impreza 2.0i Ecohybrid Urban,Híbrido,150,100,Malaga,2021,https://imgs.coches.com/coches/fotos/usados/2022/01/21/d/medium/0311564303468385-1.png
22.850,Subaru,XV 1.6i Sport CVT,Gasolina,114,10,Burgos,2022,https://imgs.coches.com/coches/fotos/usados/2021/12/21/2/medium/03063346456118a54cafe254e6464fcfec8e8936bc_original.jpg
22.850,Subaru,XV 1.6i Sport CVT,Gasolina,114,10,Burgos,2022,https://imgs.coches.com/coches/fotos/usados/2021/10/09/7/medium/029511805923af0284-22b7-44ce-94c6-e4b84afbe0d7_original.jpg
32.850,Subaru,Forester 2.0i Hybrid Executive,Híbrido,150,15,Burgos,2022,https://imgs.coches.com/coches/fotos/usados/2021/10/09/a/medium/029511802746bc469e-195c-46ec-ad1e-f2569d55de8c_original.jpg
32.850,Subaru,Forester 2.0i Hybrid Executive,Híbrido,150,15,Burgos,2022,https://imgs.coches.com/coches/fotos/usados/2021/12/26/8/medium/030722133761a823535d856dda148fe841c65bd476_original.jpg
43.084,Subaru,Outback 2.5 Touring,Gasolina,169,1,Alava,2022,https://imgs.coches.com/coches/fotos/usados/2022/01/22/9/medium/eb44039399662a19442b730ab292935f.jpeg
30.500,Subaru,Forester 2.0i Hybrid Executive,Híbrido,150,10.000,Huesca,2021,https://imgs.coches.com/coches/fotos/usados/2022/01/12/b/medium/0309970951ForesterPrximamente.jpg
34.000,Subaru,Forester 2.0i Hybrid Executive,Híbrido,150,10.000,Huesca,2021,https://imgs.coches.com/coches/fotos/usados/2022/01/12/f/medium/0309970957IMG-20211014-WA0007.jpg
31.245,Subaru,Forester 2.0i Hybrid Sport Plus,Híbrido,150,4.950,Burgos,2021,https://imgs.coches.com/coches/fotos/usados/2021/12/31/f/medium/03080006952f053fb65192c246dc5891f5549b26a5_original.jpg
31.245,Subaru,Forester 2.0i Hybrid Sport Plus,Híbrido,150,4.950,Burgos,2021,https://imgs.coches.com/coches/fotos/usados/2021/10/20/0/medium/0296922723ebfbfb64-9ac4-41dc-950c-c8d3712779fd_original.jpg
32.990,Subaru,Forester 2.0i Hybrid Executive,Híbrido,150,15,Burgos,2022,https://imgs.coches.com/coches/fotos/usados/2021/10/15/5/medium/02961526218cdb111a-6ade-49a7-a4e9-4ba119b97189_original.jpg
32.990,Subaru,Forester 2.0i Hybrid Executive,Híbrido,150,15,Burgos,2022,https://imgs.coches.com/coches/fotos/usados/2022/01/03/1/medium/03085165171c72c1cdaab64abc535d8ef00c7ff597_original.jpg
32.890,Subaru,Forester 2.0i Hybrid Sport Plus,Híbrido,150,8,Burgos,2022,https://imgs.coches.com/coches/fotos/usados/2021/10/09/d/medium/0295117961d74fc63e-e7a0-4ece-b5ad-4c85d7cfd141_original.jpg
32.890,Subaru,Forester 2.0i Hybrid Sport Plus,Híbrido,150,8,Burgos,2022,https://imgs.coches.com/coches/fotos/usados/2021/12/31/a/medium/030800031778e73b9d45587d0c9899c79c68d830c4_original.jpg
30.200,Subaru,Forester 2.0i Hybrid Sport Plus,Híbrido,150,10.000,Huesca,2021,https://imgs.coches.com/coches/fotos/usados/2021/12/16/0/medium/0305581189IMG-20210525-WA0018a.jpg
13.900,Suzuki,Ignis 1.2 Mild Hybrid GLE,Gasolina,83,0,Valladolid,2022,https://imgs.coches.com/coches/fotos/usados/2022/01/18/6/medium/031087882716653105_01.jpg
15.600,Suzuki,Swift 1.2 Mild Hybrid GLE,Gasolina,83,0,Valladolid,2022,https://imgs.coches.com/coches/fotos/usados/2022/01/18/5/medium/031087919916758843_01.jpg
21.500,Suzuki,Vitara 1.4T GLE Mild Hybrid,Gasolina,129,2.500,Valladolid,2021,https://imgs.coches.com/coches/fotos/usados/2022/01/18/3/medium/031087909316653135_01.jpg
16.600,Suzuki,Swift 1.2 Mild Hybrid GLX,Gasolina,83,0,Valladolid,2022,https://imgs.coches.com/coches/fotos/usados/2022/01/18/1/medium/031087925116758846_01.jpg
22.900,Suzuki,Vitara 1.4T GLE Mild Hybrid,Gasolina,129,12,Badajoz,2021,https://imgs.coches.com/coches/fotos/usados/2022/01/10/3/medium/3d1e454fc669448cd1d78cc7bacdca46.JPG
13.560,Suzuki,Ignis 1.2 Mild Hybrid GLE,Gasolina,83,1,Asturias,2021,https://imgs.coches.com/coches/fotos/usados/2022/01/21/9/medium/0311563361477819-I1.jpg
48.150,Suzuki,Across 2.5L PHEV AWD,Híbrido,306,1,Asturias,2021,https://imgs.coches.com/coches/fotos/usados/2022/01/21/0/medium/0311563355477794-I1.jpg
15.100,Suzuki,Swift 1.2 Mild Hybrid GLE,Gasolina,83,1,Asturias,2021,https://imgs.coches.com/coches/fotos/usados/2022/01/21/0/medium/0311563359477815-sg0.jpg
24.350,Suzuki,Swace 1.8L GLX,Híbrido,122,1,Madrid,2022,https://imgs.coches.com/coches/fotos/usados/2022/01/19/4/medium/5b53f2840eb20df360182dbfe107a735.jpeg
21.700,Suzuki,Swace 1.8L GLE,Híbrido,122,1,Madrid,2021,https://imgs.coches.com/coches/fotos/usados/2021/12/14/7/medium/ee4d24d2591d80f78b8ba3c148235eab.jpeg
18.885,Suzuki,Ignis 1.2 Mild Hybrid GLX,Gasolina,83,1,Madrid,2022,https://imgs.coches.com/coches/fotos/usados/2022/01/03/a/medium/46d5538c4d7e56b16e923c1b90003522.jpg
25.085,Suzuki,S-Cross 1.4L Mild Hybrid S2,Gasolina,129,1,Madrid,2022,https://imgs.coches.com/coches/fotos/usados/2022/01/20/4/medium/10bc50b79728a0720fd8e02fc0d40ccd.jpeg
49.900,Suzuki,Across 2.5L PHEV AWD,Híbrido,306,1,Madrid,2022,https://imgs.coches.com/coches/fotos/usados/2021/06/08/5/medium/8553d6da903d8fde03c43d67c27e0937.jpeg
26.735,Suzuki,S-Cross 1.4L Mild Hybrid S2,Gasolina,129,0,Madrid,2022,https://imgs.coches.com/coches/fotos/usados/2022/01/08/e/medium/9fc5d36a6b5ef28cf04abb22ef15ee51.jpg
26.735,Suzuki,S-Cross 1.4L Mild Hybrid S2,Gasolina,129,0,Madrid,2022,https://imgs.coches.com/coches/fotos/usados/2022/01/08/0/medium/1d1f898bda0beb79451a8a251c13209c.jpg
20.190,Suzuki,Swift 1.4T Mild Hybrid,Gasolina,129,1,Madrid,2021,https://imgs.coches.com/coches/fotos/usados/2022/01/18/c/medium/031097185916866366_01.jpg
21.990,Suzuki,Vitara 1.4T GLX Mild Hybrid,Gasolina,129,0,Valladolid,2022,https://imgs.coches.com/coches/fotos/usados/2022/01/18/c/medium/031087910116653138_01.jpg
16.900,Suzuki,Ignis 1.2 Mild Hybrid CVT,Gasolina,83,0,Valladolid,2022,https://imgs.coches.com/coches/fotos/usados/2022/01/18/4/medium/031087891516653111_01.jpg
21.600,Suzuki,Vitara 1.4T GLE 4WD Mild,Gasolina,129,0,Valladolid,2022,https://imgs.coches.com/coches/fotos/usados/2022/01/18/b/medium/031087913516653141_01.jpg
15.300,Suzuki,Swift 1.2 Mild Hybrid GLX,Gasolina,83,0,Valladolid,2022,https://imgs.coches.com/coches/fotos/usados/2022/01/18/0/medium/031087908716653126_01.jpg
49.900,Toyota,RAV-4 2.5 Plug-in hybrid,Híbrido,306,9.222,Cadiz,2021,https://imgs.coches.com/coches/fotos/usados/2021/12/13/1/medium/aa58048ffae32f7cd90c32ca1b76b664.jpg
14.900,Toyota,Yaris 125 S-Edition,Gasolina,125,6.475,Cadiz,2021,https://imgs.coches.com/coches/fotos/usados/2021/12/27/9/medium/c5d991286b6312479bfc2674bc723baf.jpg
15.500,Toyota,Yaris 125 S-Edition,Gasolina,125,9.234,Cadiz,2021,https://imgs.coches.com/coches/fotos/usados/2021/12/27/2/medium/88b8ea4de650b8ffb2440d92bf6b6a9e.jpg
11.300,Toyota,Aygo 70 x-play,Gasolina,72,9.700,Zaragoza,2021,https://imgs.coches.com/coches/fotos/usados/2021/12/23/7/medium/0306771511017ddc73-c668-44ff-0073-78dc7c4e2e3d.jpg
25.490,Toyota,Yaris 120H Adventure,Híbrido,116,10.000,Madrid,2021,https://imgs.coches.com/coches/fotos/usados/2021/08/31/2/medium/028899658113134325_01.jpg
24.300,Toyota,C-HR 125H Advance,Híbrido,122,4,Madrid,2021,https://imgs.coches.com/coches/fotos/usados/2021/03/10/7/medium/02601606758412061_01.jpg
22.900,Toyota,Corolla 125H Active Tech,Híbrido,122,9.600,Girona,2020,https://imgs.coches.com/coches/fotos/usados/2021/10/22/3/medium/61006aab29d0f623ff8bf722316f10ff.jpg
19.500,Toyota,Corolla 125H Active Tech,Híbrido,122,4.000,"Rioja, La",2021,https://imgs.coches.com/coches/fotos/usados/2021/12/01/2/medium/3285d82aedd146c90b2da0970b757ab8.JPG
46.475,Toyota,RAV-4 2.5 Plug-in hybrid,Híbrido,306,9.633,Barcelona,2021,https://imgs.coches.com/coches/fotos/usados/2022/01/21/2/medium/0311545951733251-733251_1_281696x128029_.JPG
26.100,Toyota,Hilux Cabina Extra GX,Diesel,150,3,Leon,2021,https://imgs.coches.com/coches/fotos/usados/2021/12/02/a/medium/1e76758f6df0582be5349ea7c6fdf294.jpg
27.000,Toyota,Hilux Cabina Doble GX,Diesel,150,1,Leon,2021,https://imgs.coches.com/coches/fotos/usados/2021/12/02/6/medium/075ef80fc5e13a0d98c0fdc25ac9cf2a.jpg
39.000,Toyota,Hilux Cabina Doble,Diesel,204,5,Leon,2021,https://imgs.coches.com/coches/fotos/usados/2021/12/02/8/medium/9316ae930cce70bf3b899dd420d3c9d6.jpg
16.990,Toyota,Corolla 125H Style,Híbrido,122,4.000,"Palmas, Las",2020,https://imgs.coches.com/coches/fotos/usados/2021/12/12/d/medium/030509196332573270537827dd63103ddd6384cb77_original.jpg
32.110,Toyota,Yaris GR,Gasolina,261,1,Madrid,2021,https://imgs.coches.com/coches/fotos/usados/2021/12/29/2/medium/0307648565017acd95-3985-438b-a107-a6919af93667.jpg
29.900,Toyota,Prius Plug-in 1.8,Híbrido,122,1.500,Asturias,2020,https://imgs.coches.com/coches/fotos/usados/2021/09/27/a/medium/0293240313m_img_157_2776_87274_1620917901.jpg
43.990,Toyota,Land D-4D VX,Diesel,204,0,Madrid,2021,https://imgs.coches.com/coches/fotos/usados/2022/01/10/1/medium/2c4eb286906d0288d87621b738e8ed3a.jpg
25.200,Toyota,C-HR 180H Advance,Híbrido,184,0,Madrid,2021,https://imgs.coches.com/coches/fotos/usados/2022/01/10/f/medium/6cffd23bc3581a8151b82be7221011c2.jpg
37.250,Toyota,Land D-4D GX,Diesel,204,1,Madrid,2021,https://imgs.coches.com/coches/fotos/usados/2021/10/19/e/medium/02d84bdaa99eb9fbb197cf77cef60991.JPG
17.900,Toyota,Yaris 120H 1.5 Style,Híbrido,116,1,Madrid,2021,https://imgs.coches.com/coches/fotos/usados/2021/08/23/b/medium/b7b3fbed38190616daa4f70560a07eaa.jpg
18.404,Toyota,Yaris 120H 1.5 Active Tech,Híbrido,116,1,Madrid,2021,https://imgs.coches.com/coches/fotos/usados/2021/12/14/0/medium/0305276219017ceaaf-d375-d2b7-0133-040a437c9c00.jpg
26.995,Volkswagen,1.5 TSI Advance,Gasolina,130,10.000,Madrid,2020,https://imgs.coches.com/coches/fotos/usados/2022/01/20/a/medium/031123293922de11ce079d3d112de4bacc3e8f15d0_original.jpg
16.490,Volkswagen,Polo 1.0 TSI Sport 70kW,Gasolina,95,2.000,Tenerife,2020,https://imgs.coches.com/coches/fotos/usados/2021/12/29/f/medium/a815420e2410752104cc7debedabbf78.jpg
21.450,Volkswagen,1.0 TSI Life 70kW,Gasolina,95,0,Granada,2022,https://imgs.coches.com/coches/fotos/usados/2022/01/26/f/medium/d03bd769569bd2d359f2f89b2afc6c6c.jpg
17.500,Volkswagen,Polo 1.0 TSI United 70kW,Gasolina,95,11,Granada,2021,https://imgs.coches.com/coches/fotos/usados/2021/12/29/b/medium/d748df2c64026c9aafe6709a9f4994fa.jpg
51.000,Volkswagen,Shooting Brake,Híbrido,218,0,Granada,2021,https://imgs.coches.com/coches/fotos/usados/2021/11/26/d/medium/74efbba3fa322a96ecf47023f94d8e9c.jpg
20.037,Volkswagen,1.0 TSI Life 81kW,Gasolina,110,0,Cadiz,2022,https://imgs.coches.com/coches/fotos/usados/2022/01/19/f/medium/fc2c1c0f8186371f0aa1819d7c2fe715.JPG
22.037,Volkswagen,1.0 TSI Life 70kW,Gasolina,95,0,Cadiz,2022,https://imgs.coches.com/coches/fotos/usados/2022/01/19/5/medium/b534fd6c147eabd7922565313f3a1245.JPG
25.970,Volkswagen,Golf Variant 2.0TDI Life,Diesel,115,0,Cadiz,2021,https://imgs.coches.com/coches/fotos/usados/2022/01/19/0/medium/8c30ba63540d3623ae4848375d3bca49.JPG
18.000,Volkswagen,1.0 TSI Edition,Gasolina,95,0,Granada,2021,https://imgs.coches.com/coches/fotos/usados/2021/11/23/f/medium/68db086a0df060e6dde0a9b964f8e7e1.jpg
26.990,Volkswagen,Golf Variant 2.0TDI Life,Diesel,115,8.000,Badajoz,2021,https://imgs.coches.com/coches/fotos/usados/2021/10/08/9/medium/029492267314253781_01.jpg
23.363,Volkswagen,1.0 TSI R-Line 81kW,Gasolina,110,0,Cadiz,2022,https://imgs.coches.com/coches/fotos/usados/2022/01/19/9/medium/87451ef94f461071396ced8a93ad87f4.JPG
15.468,Volkswagen,Polo 1.0 TSI 70kW,Gasolina,95,0,Cadiz,2021,https://imgs.coches.com/coches/fotos/usados/2022/01/19/e/medium/944f29f44150a28cab69aa2d65a937a8.JPG
22.620,Volkswagen,1.0 TSI Life 70kW,Gasolina,95,0,Madrid,2022,https://imgs.coches.com/coches/fotos/usados/2022/01/14/4/medium/f87a1f7de1c71a2219b418cd2da5c9a1.jpg
30.990,Volkswagen,ID3 ID.3 1st Plus,Eléctrico,204,9.000,Madrid,2020,https://imgs.coches.com/coches/fotos/usados/2022/01/20/b/medium/1f3883051c5843201234a420b55459aa.jpg
22.700,Volkswagen,1.0 TSI Advance,Gasolina,109,0,Granada,2021,https://imgs.coches.com/coches/fotos/usados/2021/11/19/3/medium/afa3f7960d79315276e621a91cdd8490.jpg
56.855,Volkswagen,e-hybrid 1.4 TSI,Híbrido,218,0,Madrid,2022,https://imgs.coches.com/coches/fotos/usados/2022/01/21/8/medium/e353b550914dcfe59f5215179a73408e.jpg
45.600,Volkswagen,Golf 2.0 TSI GTI Clubsport,Gasolina,300,7.000,Lleida,2021,https://imgs.coches.com/coches/fotos/usados/2022/01/20/8/medium/d666c1cfad30b0c1c988f2336d6da8cd.JPG
43.590,Volkswagen,Shooting Brake 1.5,Gasolina,150,0,Cadiz,2021,https://imgs.coches.com/coches/fotos/usados/2022/01/20/3/medium/aedf5f34d06d162f7c8920e4b2f24e4c.JPG
38.520,Volkswagen,Shooting Brake 1.5,Gasolina,150,0,Cadiz,2021,https://imgs.coches.com/coches/fotos/usados/2022/01/19/d/medium/3100ba50f5409db0eb5b87ee6e6f0049.JPG
45.770,Volkswagen,ID5 ID.5 Pro,Eléctrico,174,0,Cadiz,2022,https://imgs.coches.com/coches/fotos/usados/2022/01/19/f/medium/4832ab3390199184f6586ebf659e2c18.JPG
34.890,Volvo,V60 B3 Momentum Pro,Gasolina,163,10,Madrid,2021,https://imgs.coches.com/coches/fotos/usados/2022/01/26/a/medium/0312317940a5b9d85cde6a9d6d398a92f64ac28d39-5618149-2aa5a356158c44156ad0ff86776ac2082352b14c-wc-265.jpg
34.890,Volvo,V60 B3 Momentum Pro,Gasolina,163,7,Madrid,2021,https://imgs.coches.com/coches/fotos/usados/2022/01/26/2/medium/031231793455def367274e66f86332a98f5bb04e75-6498516-2aa5a356158c44156ad0ff86776ac2082352b14c-wc-265.jpg
34.890,Volvo,V60 B3 Momentum Pro,Gasolina,163,8,Madrid,2021,https://imgs.coches.com/coches/fotos/usados/2022/01/26/f/medium/0312317932118455075965cd84d69caf51ea1c491b-5906216-2aa5a356158c44156ad0ff86776ac2082352b14c-wc-265.jpg
46.990,Volvo,XC60 B4 Inscription AWD,Diesel,197,500,Madrid,2021,https://imgs.coches.com/coches/fotos/usados/2022/01/19/b/medium/438595c98cbcef09b6fc14f1b785fbe0.jpg
41.400,Volvo,XC40 T5 Recharge,Híbrido,262,1,Valladolid,2021,https://imgs.coches.com/coches/fotos/usados/2022/01/21/a/medium/0311561933139362-e01.jpg
51.800,Volvo,XC60 T6 Twin Recharge,Híbrido,340,1,Valladolid,2021,https://imgs.coches.com/coches/fotos/usados/2022/01/21/6/medium/0311561787138276-e01.jpg
51.800,Volvo,XC60 T6 Twin Recharge,Híbrido,340,1,Valladolid,2021,https://imgs.coches.com/coches/fotos/usados/2022/01/21/d/medium/0311561969138276-e01.jpg
51.800,Volvo,XC60 T6 Twin Recharge,Híbrido,340,1,Valladolid,2021,https://imgs.coches.com/coches/fotos/usados/2022/01/21/9/medium/0311561923138276-e01.jpg
51.800,Volvo,XC60 T6 Twin Recharge,Híbrido,340,1,Valladolid,2021,https://imgs.coches.com/coches/fotos/usados/2022/01/21/0/medium/0311561855138276-e01.jpg
44.695,Volvo,XC40 B4 R-Design Aut.,Gasolina,197,4.876,Madrid,2021,https://imgs.coches.com/coches/fotos/usados/2022/01/21/9/medium/031156502326750-e01.jpg
39.100,Volvo,XC60 B4 Momentum Pro,Diesel,197,1,Alava,2021,https://imgs.coches.com/coches/fotos/usados/2021/12/21/7/medium/0240c38d4a406e5b965e15fc01383110.jpeg
37.200,Volvo,XC40 T3 R-Design,Gasolina,163,1,Alava,2021,https://imgs.coches.com/coches/fotos/usados/2021/12/06/e/medium/652f39b2320a0d1dfb8873b7054a0d8a.jpeg
39.990,Volvo,XC60 B4 Momentum Pro,Diesel,197,0,Madrid,2022,https://imgs.coches.com/coches/fotos/usados/2021/12/01/c/medium/0303274604m_pan_img_184_89_1404_1638239421.jpeg
39.400,Volvo,XC60 B4 Momentum Pro,Diesel,197,1,Alava,2021,https://imgs.coches.com/coches/fotos/usados/2021/11/28/3/medium/9470382cab5dc9e086adb51f72c8549a.jpeg
39.950,Volvo,XC60 B4 Momentum Pro,Diesel,197,0,Madrid,2022,https://imgs.coches.com/coches/fotos/usados/2021/11/18/6/medium/0301328975m_pan_img_184_85_1332_1637116251.jpeg
27.550,Volvo,XC40 T2 Momentum Core,Gasolina,129,7.683,Valencia,2021,https://imgs.coches.com/coches/fotos/usados/2022/01/14/4/medium/4c6ba719084c762f9a7aeee3507209cc.jpg
43.950,Volvo,S60 T8 Twin Inscription,Híbrido,390,1,Valladolid,2021,https://imgs.coches.com/coches/fotos/usados/2022/01/21/b/medium/031156191151953-e01.jpg
43.950,Volvo,S60 T8 Twin Inscription,Híbrido,390,1,Valladolid,2021,https://imgs.coches.com/coches/fotos/usados/2022/01/21/c/medium/031156184351953-e01.jpg
52.900,Volvo,V90 B4 Momentum Pro,Diesel,197,6,"Rioja, La",2021,https://imgs.coches.com/coches/fotos/usados/2022/01/21/5/medium/031154877124438-ee.jpg
63.065,Volvo,V90 Cross B4 Pro AWD Aut.,Diesel,197,1,Valladolid,2021,https://imgs.coches.com/coches/fotos/usados/2022/01/21/4/medium/0311561815140763-e01.jpg
